tweetId,Personal_Attack
1033199360350113792,0
1026882070461734914,0
1032573904307531776,1
1028114475054977024,1
1034911797319479296,1
1034860798194200576,1
1033468089017491457,0
1032756313367998464,0
1047229745140776960,1
1034611949483581445,0
1024341805234642944,0
1026550467218759685,1
1029493443435880449,1
1050526413365936130,1
1027955192438747142,1
1027744391106973696,1
1048503959189688320,1
1026505895608573952,0
1031217054559481857,0
1028162709118836737,0
1025749494598488064,1
1034101707331055617,0
1039416346977751041,0
1028644022959648769,0
1033940311406510081,1
1033373449450926081,0
1033071305535320064,0
1033324659763228678,1
1029099055304110081,1
1047609390730268673,0
1029005208456769536,0
1029490676776558592,0
1033953571589554176,0
1027569898434818049,0
1025724805159546881,1
1037794571315568641,1
1048479165517897728,1
1028666845786791936,0
1031279157563613185,0
1032958744328581120,0
1034579260059672579,0
1034507153342689280,0
1026959811148238849,1
1045403220061892608,0
1054466138921451521,0
1026500604225572865,1
1029388173351182336,1
1032076694469967877,1
1034918789975093249,0
1028639208485703680,0
1026508683180691456,0
1027893608932892672,0
1026937966063755265,1
1030115170167676928,0
1027334040800641029,0
1034524636279648256,1
1052680437951127552,0
1039005164198191104,0
1030087010877427712,0
1025715928632315904,0
1048287545073786881,0
1033805122759999489,0
1032723002369163269,0
1029625246851067904,0
1033106616319541248,0
1034470204506628098,0
1061296408454709249,0
1053331339607502854,0
1031699923002159104,0
1034788110280941568,1
1052246705104543745,0
1030854847501885441,0
1029579232827957248,0
1031332301152694273,1
1029241886144438272,0
1028991804484534273,0
1.03124717297152e+18,1
1032586909439143937,0
1023874102887628801,0
1025976628911001600,1
1035372169662881792,0
1029124799447146496,1
1033158136289353728,0
1027324300645355520,0
1051156468689498112,1
1056092217796890625,1
1031190566988591107,1
1033984430648508416,0
1029390481107574784,0
1033430068117233664,0
1034357425921564678,1
1029391034076168192,0
1034065875064823813,0
1026513623039074305,0
1029117055293943809,0
1052868310268661761,0
1032290179283935232,0
1035182355265347584,1
1040932795630141441,1
1051611971911602176,0
1028934401919352832,0
1023586718933504001,0
1030299033250787328,0
1034957892728676352,1
1028329429951492096,0
1026899249127219200,1
1045274525162786816,1
1058382856404250625,0
1035147291991134209,0
1029061751692611584,1
1029124974215393280,0
1027498935827525632,1
1032590015954599937,1
1060594750829539328,0
1027976311510159360,0
1032247084978761728,0
1028106789060009984,0
1028290847308230657,0
1032579424858845184,1
1034954003392737280,1
1034817000122531840,0
1031666179616768000,0
1031884494675091461,0
1034764311971942400,0
1035049939695546368,0
1027891695583735809,1
1033876144699990016,0
1028521650252378112,1
1035389687802855424,0
1026669204282531840,0
1027064933027078144,0
1028265824845524992,1
1033427669961113600,0
1032590509947015168,1
1029712515943591938,0
1056035041078239232,0
1037180805142011904,0
1030132637741006853,0
1027022608829755393,0
1027916936703692800,0
1048721780398067713,0
1048241000181846016,0
1032015495728381952,0
1030915291172155392,0
1032975786461077504,1
1029251811486715905,0
1029915261091106816,1
1025314700937056256,0
1027617463092080640,0
1028992243519115270,0
1035391805012017152,0
1034531244434972677,1
1055780847113170944,0
1027675184734584838,1
1031430421806907394,0
1034561251416911872,1
1029184284240826375,0
1030853124410372096,0
1034499790749528065,0
1027982216293494790,1
1047613778475536385,1
1027818593424211968,0
1034124925395709952,1
1026113892974583811,0
1029198437890195456,1
1033417941491085313,0
1027544594718908416,0
1033872180185051136,0
1027744438926417920,0
1031770974646140929,0
1028579908530987008,0
1026566198174081024,0
1029519470258282496,0
1031946774364270592,0
1029409999242625025,0
1026712859768750080,0
1056926679086653440,0
1047680812546764800,1
1025435235486519296,1
1029537545896579072,1
1028426582111731719,1
1026708632178577408,1
1029392887732154369,0
1026932326876569600,1
1048396942479450112,1
1034948775125475328,1
1046207714962026496,1
1032743411957354502,0
1029692046272020480,1
1028668169471307778,0
1031857906344448000,1
1060078549212766208,1
1035179848791195648,0
1032022965393743872,0
1040610224078499840,0
1031347474617622528,1
1034899093196353536,1
1035579656920068096,0
1033047801872220161,0
1025719850717597696,0
1035243689168318464,0
1034527242074947584,0
1032488026482593793,1
1035553464351432704,0
1034603376300806144,0
1028431460825542657,0
1032969473626660864,0
1032435494565466112,0
1035230840907870210,0
1035136885063081985,0
1033578684588875777,0
1031634749771718656,0
1034931770431610886,0
1032801386801639424,0
1030298248790134784,1
1035959749852966914,0
1051498624117559297,0
1028357750869385216,0
1034928264039620611,1
1027592004753149952,0
1027732166250299392,0
1030752560821493761,0
1040026405356990464,0
1030036335338434561,0
1033902262375141377,0
1027752954965753856,1
1034560501295009799,0
1031867737482698752,0
1033374292342435840,1
1040798796962254849,0
1032459927867084800,0
1034650061676965888,0
1033856197781348354,1
1030567783996768256,1
1056256577982943232,0
1032124379130486784,0
1026915278784004096,0
1059349126326992901,0
1035168871320186880,1
1032158411142705152,0
1032987439013535744,0
1033394567956115456,0
1051446657836036096,0
1035275175049285633,0
1029067923300732929,0
1052055327305134080,0
1029373314693779457,1
1030806667015929856,0
1030971015772483585,1
1027761183766409216,0
1028789970398470144,1
1052005394804105216,0
1031890584657649666,1
1059227899805425669,0
1027186921997574144,1
1029050177737383936,0
1031814215072280576,0
1032553030024085504,1
1055154949397643266,0
1052988189651165185,1
1030378707058339842,1
1057106456749793281,0
1034279838968733696,1
1028981004399202304,0
1032799722413666306,0
1034952489341091841,0
1026942710937047040,0
1028519480249462790,1
1025785314290397184,1
1049223883604287488,0
1031795210957643776,0
1061555405132890112,0
1033134253545017349,0
1051203288555773958,1
1031939157059424256,0
1029731921956352001,0
1025877723284168704,1
1031256704862826503,0
1027698137429929984,0
1035294992611270657,1
1029777511650013184,0
1031803235819053056,1
1030444323698028545,1
1035494156959768578,0
1031124533514842112,0
1027684144644468736,0
1030793525758177280,0
1033057969972371457,0
1026454246231867392,0
1039311832337575938,1
1035164756481519617,1
1027848782984097792,1
1028015031693144064,1
1051132053654294528,0
1028271703145754625,0
1031226384255922176,0
1051630003589394432,0
1034248205670797312,0
1034815396220555264,0
1059676119136329728,0
1027654985444732928,0
1029901310215245824,0
1030677674400931840,1
1032614779385524225,0
1033479044912873474,1
1027968353443487745,0
1034421274326401026,0
1032024153572954112,1
1034611627163758593,1
1031676950647988224,0
1026702742973308929,0
1035142124281516032,0
1031230420157906944,1
1060004147787907072,0
1032699349338415109,0
1055848506970140673,0
1029108363282534400,1
1029736084245303296,1
1031922091107467264,0
1028854366760038400,0
1051430400952811520,0
1034604078553333761,0
1035197034339414016,0
1028230135269474304,0
1028022589724155904,1
1028429957066891265,0
1029956325638205442,0
1057780575082299393,0
1046578804779610112,1
1025849363258638336,0
1028144257717227521,1
1030557158096756736,1
1032068879386914816,0
1034810882436546561,1
1051397425670307840,1
1027242291939831808,0
1046782615553003520,1
1032943934664794112,1
1027104773919649792,0
1029703319508475904,0
1052563978407301120,0
1027678089243836416,0
1041008782971559936,0
1033106639447052289,1
1034659380971466753,0
1024746037561503744,1
1028034320710230016,1
1032732487284342784,1
1028278730110771201,1
1031968683130683394,0
1031651142462320641,0
1029319296055500801,1
1030116784081461248,0
1031342934816370689,1
1027240896968974338,0
1026020638862004224,0
1034806189245300737,0
1028383838148251648,0
1031271631816032256,0
1052132999280648192,1
1029413069649272833,0
1035339218095153152,0
1033032762041806848,1
1028366699060453377,0
1031877743590473728,1
1028276057361866752,0
1033365685748027392,0
1034866071369596928,0
1030626246164656128,0
1029276303172792323,0
1032622189537906689,0
1034507983210917888,0
1028080980752445445,1
1032018709186064387,0
1035541614968627203,0
1030522600299155456,1
1029764912665554945,0
1033544399169486848,1
1033862121665089536,1
1034149760079482885,0
1026666229807951872,0
1026920452336349184,0
1029274471721394182,0
1027394121219153920,0
1032168743235936257,0
1035181386649333761,1
1034111944817627137,1
1034823626548105217,0
1032921507968610304,0
1035476678204637185,0
1034645337137401856,1
1033872932165087232,1
1040191616080904192,0
1026984690106998784,0
1028078305700921344,1
1029659201197535233,0
1027611575463505920,0
1034877801260871680,1
1029503258740572161,0
1027744593566212096,1
1028784182053535749,1
1034380719039152128,0
1034833423720964097,0
1029002456347410432,0
1032815269704491008,0
1032240052213035008,1
1031154018771513344,0
1053657584119504897,0
1029497895458889728,0
1049813031033683969,0
1034842002423074816,0
1034101033000214528,1
1028487107159973893,1
1032194135376252928,0
1029118190956236805,0
1053562238261329921,0
1030863159614156805,1
1054577218209308675,0
1034263143713783808,0
1035065906244669441,0
1028033120988086274,1
1028828939823837184,0
1028076177922187264,0
1031259519437787136,0
1028213789127319553,0
1045302761666072578,1
1029732606504591360,0
1032308287990116358,0
1029023253556129793,0
1032116139592175617,0
1034638473506877440,0
1025409786622423040,0
1031263211037896704,1
1032357076389912577,0
1025929025284272129,1
1029068149977534464,0
1031396490285993985,0
1035482231240880128,0
1026776327028989953,0
1027424760966205440,1
1035518781878095872,0
1029078167909163008,0
1027500022022262784,0
1033670331305742336,1
1033415825804255232,1
1032488239364538368,0
1021602308701016064,0
1032883113523863553,1
1034258526158213121,1
1031704606894567424,0
1028497499852599296,0
1045899955729240065,0
1035381569098330112,0
1030057049617584129,1
1053601256600752128,0
1031750549753016320,0
1033885254057111552,1
1027193781274206208,0
1035284013911564290,1
1034718272988569602,0
1034537249122213889,1
1059904455271989254,0
1028109333274480640,1
1026150650319724547,0
1033400389045968896,0
1027682393094647808,0
1032445665643823104,0
1035047295941795840,1
1029345179558404096,0
1034322370633392129,0
1028663498148999169,0
1033667932465913857,0
1033444099100209152,0
1028855915141713920,0
1033757105281531905,1
1034439654869749760,0
1028868897108316160,0
1033401426477764608,1
1035287016802594816,0
1034923824716734464,1
1034591703288696832,0
1062595659784585216,1
1032271547065499648,1
1031257618109620231,0
1032638794992893953,1
1031772397764927489,0
1028273890248810496,0
1024103854332366850,0
1026739737414037504,0
1027302558694629388,1
1027936504977473537,0
1027210976179957760,1
1047955751711510530,0
1029850983747256320,0
1029063787897348097,0
1032487207960031233,0
1053445353360506880,1
1033057915203203072,0
1030071638006669313,0
1030326558483832832,0
1034972996082061313,0
1031619242771324929,0
1032799806417199104,0
1027618585827528711,0
1034847133965459456,1
1062041614732943362,0
1031640479048323072,1
1027866126905163776,0
1058699258524823552,1
1028004586701959168,1
1026585597396365313,0
1052472577719975936,0
1031733300010864640,1
1032287244437127168,1
1027165929170522114,1
1033708544472829953,0
1055980353993637888,0
1035166005037817856,0
1031027797450313729,0
1031962447631056897,1
1033807599286804486,1
1052234475529211912,0
1034571947030585348,1
1031523112301613061,1
1025577800550543360,1
1040231392007864320,0
1034166814023077888,1
1032768540561092608,1
1034233020591550465,0
1035535194827186176,1
1056188652399874048,1
1030643403267219456,0
1034773503071768576,0
1033744072605933570,1
1036516768762626048,0
1035571209339949056,0
1035482820842536960,1
1029541005337419776,0
1035465736809066496,1
1031081236041805824,1
1040138701685379072,0
1023960990780674048,0
1034345343528435712,0
1028974631871492097,0
1050577958879019008,1
1027501641287786496,0
1032168194168025089,0
1028873809993117696,0
1031701006491504641,0
1025429913304674305,0
1032804857370095617,0
1027568262727561216,0
1040409690679795712,0
1026874461386092545,0
1033518990692425728,0
1034740778168401920,1
1029814124048461824,0
1055986975688273920,0
1027997531471589381,0
1036558739472633856,0
1048363700682407936,0
1035225594861170688,0
1031677078540877824,1
1035156898423742469,1
1027966097268637697,0
1031114661192769536,0
1034802280703246336,0
1035299406101114880,0
1031173079462858752,1
1028725534673526784,0
1028626782105358338,0
1028742606266593280,1
1034656873159516160,0
1029876547535040513,0
1032456807157882881,0
1034905065239207936,1
1027753008392794112,0
1032928019109867521,0
1033813590699134980,0
1034321384242065408,0
1027683287198617600,1
1031861756258385920,0
1030232271406735360,1
1034072960221540353,0
1028859514882334721,0
1030792276300115969,0
1028736041354752002,1
1026542158449238016,0
1030008485621035009,0
1031181435468767233,0
1034391877561270272,0
1029518778164568066,0
1053113179537059841,0
1053017693056581632,1
1053614326542671873,0
1033417912416198657,0
1026029285717340162,0
1030629437371572224,0
1034178021937303554,1
1029555971432046592,0
1034869041553440768,1
1053823763421319169,0
1057333078065119233,1
1034490188213485569,0
1030275308228771840,0
1035062681089261568,0
1028645468820131840,1
1025504389081911296,0
1040645849666138113,0
1029768819915534336,0
1029025558829645824,1
1030269810028892160,0
1025798783530160128,0
1034405874557698049,1
1055466269015719936,0
1031512446526214145,0
1035100390046531584,0
1054406942582394880,0
1028294100708155393,0
1027769521350868993,0
1029212797362741248,1
1035219378252525570,0
1028447822012669952,0
1030055972939722752,0
1031408380332539904,1
1028697572846825474,1
1033999384273453056,0
1030708730264875009,0
1029644590243086336,0
1055557167112163329,0
1030292015093706752,0
1046360618805194753,1
1029525334884986880,0
1047022416948604934,0
1031799115720548352,1
1035517053585764352,1
1027691084367814656,0
1035569392514461703,1
1046546457938075648,0
1032512205760208896,0
1028737077289136128,1
1059987890309079040,1
1027312657911742467,1
1035317963887403008,0
1034971777032749056,1
1034552898015899649,1
1028444355479199745,0
1026982215635230721,0
1054205716334956544,0
1034569267482640384,0
1027954967124955136,1
1034970098698801153,0
1034134760602230784,0
1030744656622092289,0
1027578540093571074,1
1029197351888609282,0
1050686725322891264,1
1034160806429122561,0
1027418491853398020,0
1030636918436847617,0
1040074344645373952,0
1063263286664224768,1
1034015479734697984,0
1028718416939479040,0
1030680715736711168,0
1030092168709505024,0
1028997308107636737,0
1032997061199900674,1
1034307880609083393,0
1030742707390439425,1
1035064377676718080,0
1030414635172802560,0
1025692365065924608,1
1034679482185994240,0
1031618990668505088,1
1027309526373023747,0
1033739052678176768,0
1053246802588286977,1
1062868356380979200,0
1028737016467480582,0
1033722181178601472,0
1034832011100336130,0
1034313861900513280,0
1029626538268930048,1
1027977991660478464,0
1029753691002130432,0
1034712459645472768,1
1052147053911048193,1
1029192089492496384,1
1033670744499216384,1
1032246258532896768,1
1053288741295525893,0
1028616524511117313,1
1057025657346121730,0
1033465276514353154,0
1032489274715910144,1
1032577964297334786,1
1060827210364391424,0
1055369024085778432,0
1034848747593916416,1
1034099828358303744,0
1033328953849720832,0
1029227811842740226,0
1031171879069933570,0
1027956438990118913,0
1045823536818868224,0
1026495734009540613,1
1033756723541094400,0
1027183746062020610,0
1032821649119178752,0
1034820874975756288,0
1033158795009171456,0
1030822014486040577,0
1034867817668128768,0
1027530050059624448,0
1029094376750895104,0
1035473844713271297,1
1030124496248815616,0
1034094635424133120,0
1034783235732070401,0
1027635328637718528,0
1032797167428272128,0
1029879623650291713,0
1039452686557446144,1
1034649170265759744,0
1033207085398458370,1
1053267613973917696,1
1040054995083829249,0
1034219323529650176,1
1034942799307788288,1
1027150227642507264,1
1029078542271897600,0
1031541734927462402,0
1032512144460443648,0
1034693595842924544,0
1049222325265002496,1
1027392561407766528,0
1047878040452308994,0
1031760291707596802,0
1034778826901835776,0
1025790913862352896,0
1034254649757519872,1
1034811422105059328,0
1035046448398823424,0
1027578119128014848,1
1060364424832319488,0
1054014882872524800,0
1032930052223057926,0
1034913184585601025,0
1029450381099782144,0
1032599024254312449,1
1037309152526262273,0
1032726156888424448,0
1028208447572111361,0
1034232609453289473,1
1034607726968463361,1
1034649202641575936,0
1056121500556804097,0
1029801766391504896,0
1033380157841715200,1
1032753168613076992,0
1029225145813090304,0
1032718536777641985,0
1032106151318618113,1
1032312155650043909,0
1029695689431887872,0
1031376094715424770,0
1031602946260250624,0
1032345258560905216,0
1027554850115125249,0
1035543380560896000,0
1029542044123811840,0
1062073526264492037,0
1048642103373381632,0
1026499865784672258,0
1031985424988884992,0
1033346066899300352,0
1050409731532214273,0
1033288148120301568,0
1028432101845159937,1
1028602557386514432,1
1031924815668633600,0
1028675648829751296,0
1027411346856574976,0
1035516519000821762,0
1027569239866175490,0
1062119509631361028,1
1030554964299603969,1
1027001430970978304,0
1035151231218475008,1
1034540507135762432,0
1030289173742145536,0
1033035534615175170,0
1056012161426841600,0
1030574659002163200,0
1025503069293830145,0
1034840724028698624,0
1031578482575335424,0
1056417650258178048,0
1034785092000833536,0
1035528166226440192,1
1029876675255918602,0
1033537715092901890,1
1027707301099134976,0
1026583323387125760,0
1034962521491472385,0
1027006335668441090,0
1034857795563216896,1
1027363152059658242,0
1034115052901748736,1
1026005236975128576,0
1026712852214599680,1
1030200521859035136,0
1057207102194753536,0
1029074864303263746,0
1027007762830712832,0
1035260711860154369,0
1026789296123129857,0
1034240914485600256,0
1030551391440232449,0
1025473165487681536,0
1039924088410701824,0
1028293205446545409,0
1040857944852709376,0
1030265291543130112,1
1056231569478860800,1
1030743144722325504,1
1052150979636932608,1
1026426583295377409,0
1038328475877363712,0
1032829340088561664,0
1029386124412813312,1
1051530297056079872,0
1030280635489902593,0
1034409850233675776,0
1063253652670865409,0
1026664021187997696,1
1028356718659547136,0
1045967097031843840,0
1028305930981597186,0
1034370062650626048,1
1035429301288611840,0
1035324101970223104,0
1026456049803558912,0
1053330447755853825,1
1026545218194001920,0
1026992688560779264,0
1031947514637901824,1
1032752781852110849,1
1029935986262700032,0
1033882809759354886,1
1027776705522491392,0
1025108069846536194,1
1030712833175117825,0
1029572120681095169,0
1028371332268994560,0
1027319970206818306,1
1033480521731461120,0
1030786152448647168,0
1028505341347155978,0
1063399399362084864,0
1030505953500778498,0
1054712768626999296,0
1032092334182170624,1
1061516786863091712,0
1025568647694241792,1
1034294709986840576,0
1028796929717616641,0
1027950482378186752,0
1030579270601658375,0
1036560473678856192,0
1040997710202068992,0
1034369743287988224,0
1050661847601360901,0
1034663997134368768,0
1026696239188987905,1
1028840484070801408,0
1025777333423300608,1
1026817959820513281,0
1028895307034255361,0
1027399543216779264,0
1030173938255638529,1
1061804478897119232,0
1029063908122812421,0
1062300587319017472,1
1028980298338525189,0
1029473172880613379,0
1035147057110179840,0
1047519030666571778,0
1034688344146567168,0
1028920735744569344,0
1046406769570926598,0
1030277503263236097,0
1029919108723363840,1
1033869496900091906,0
1035121360572477442,0
1057008097590435840,1
1032690965134409729,0
1031002145070477314,0
1048989968889237506,1
1034509834580897792,1
1031223550567481344,0
1028250028371046402,0
1034672311398330368,0
1034496958612811776,0
1032600892762148866,1
1035226620821430275,0
1031003285480660992,0
1027427519673249792,1
1028770866543439874,0
1028681149629911041,0
1026791274681167872,1
1035489068342226945,1
1030625565953409030,0
1028115029797863424,0
1030135058101882881,0
1029199877593415680,0
1028999041538043905,1
1035241474546262016,0
1026497998770057218,1
1061855020386201600,1
1032232097019310080,0
1029328150617042944,0
1035481586211454976,1
1027721034563309568,0
1030883888737001472,1
1030574359885373442,1
1029371547100827649,0
1034581093427503104,1
1025676406578139138,0
1051070931416899584,0
1034549647480684545,0
1031240503566774273,1
1029167500385120258,0
1035147101087453184,1
1024956187505319936,0
1034834151399149569,1
1026538816851636225,1
1034978751451475969,0
1026631149664100352,1
1033910924300746752,0
1036006492212801536,0
1034496793583734785,1
1029700752984301568,0
1031716744287674369,1
1058449829523791872,1
1033426767036526595,0
1027122269057966081,0
1026673050891124736,1
1028245952728051712,0
1034021528961261568,0
1029046652525600768,0
1032110783948308480,0
1033751223764172801,0
1057338819199021057,0
1033304704967733248,0
1029503656306110464,1
1027498338361516032,0
1032967350952386561,0
1032953716612247552,0
1028708045411385344,1
1034824299151060994,0
1040608498206363649,0
1031397343415824384,0
1030936518989434883,0
1035185048662622208,0
1028769736828567553,1
1055872175364698113,0
1034986172672561152,1
1032958856845058048,0
1029421433850605569,0
1034181681387892736,1
1027654325571596289,1
1026787732163575809,1
1028378245132169216,0
1029340788315095040,0
1026988530231209984,1
1025776050008150016,0
1056342336693825542,0
1031248067083661312,1
1029816606979973120,0
1028496219394400257,0
1030813513093140485,0
1055461269065658369,0
1034121031546544129,0
1036567142467072001,0
1034570048285728770,0
1032804338664660992,0
1030322855223775232,0
1046158432317902848,0
1026526884517933056,1
1032320979123556357,0
1028280711478829056,1
1029698143565307905,0
1029776187059593217,0
1035547830776225792,0
1028791802873163776,0
1032797785458921473,1
1033823694383009792,0
1040841013487693824,1
1056762487234879489,0
1030562988732887041,1
1032115117926834176,0
1027812687751856133,0
1034458658585731072,0
1033735161731538947,0
1030280666842365959,0
1034956218098442242,1
1028075437367410690,0
1044704006600179712,1
1032649891887992832,1
1027895742495707139,1
1030899996722425857,0
1029847234395996160,0
1034777210522152960,0
1035151270292738048,0
1034745705812959232,0
1034171629792780288,0
1025470491044315138,1
1029285537587388417,1
1034054622585999360,0
1030814501837234176,1
1032439941874294784,1
1032660441703632897,0
1026545014732546048,0
1031692696350539776,1
1031535303029350405,0
1027888110082945024,1
1035274117296009216,0
1062097457117626368,0
1035529153146220546,0
1035153308778995712,0
1031064899785580544,0
1028049012925128705,0
1026958599367663617,0
1035208000745734144,0
1034999294254895107,1
1034100042938937344,1
1032676462212657155,0
1056523960467288064,1
1052760486549192704,0
1040305985078865920,0
1038933106017951744,0
1035159905844506624,1
1034934624634527744,0
1049964687725596672,0
1034087122905575429,0
1049467105140252677,0
1040791561162956800,1
1031681581663113217,1
1027599913171922944,0
1032947301554118656,0
1034159140334125058,0
1027543691878129664,1
1027540897884385282,0
1034402969406660608,0
1032266469357350912,0
1030608041027223557,0
1035282444830875648,0
1057173912792924160,0
1030795382941335553,1
1052216797674594304,0
1027347163054059522,0
1027931766877827072,1
1047329496200896512,0
1032342714950578176,0
1026559078754082821,0
1032578443744083968,1
1029052736057352194,0
1032778369799208960,1
1033820735922421760,0
1030178282883432449,0
1057555929741357056,1
1025422419589255168,0
1031672094923345922,0
1034402121850990594,0
1027978759197011968,0
1055540223222865920,0
1053680595535052801,0
1029092719048777729,0
1034964699530420225,0
1031673590947688448,0
1034159103826898944,1
1060468368657055744,1
1032631571348516866,1
1034122430078308352,0
1031911731075919872,0
1050922022669299713,0
1032351304935501824,0
1029376781583695874,0
1053445380426399744,0
1027583415703482368,1
1028239744336052225,0
1033371490597654528,1
1028808805260386304,0
1029699223099305984,1
1034707866869882880,0
1033801387702931457,0
1028154653060595713,1
1027167729151893504,1
1032776508778131461,0
1027313882719825920,0
1028246052510396416,0
1029069942317109248,0
1034815562688417793,1
1030506642184515584,0
1056592997381537793,1
1028462179995906050,0
1034805489916362754,0
1039209656734769152,0
1028097785818636288,0
1029360706062311426,0
1035298973253230592,1
1033784652987805696,1
1058669567097163776,1
1035207936660959232,1
1030575778931597314,0
1032458241802989570,1
1033823776885153795,1
1029031652117413888,0
1050939144208289792,1
1028449208175677440,1
1029915766961922048,0
1053563284140556289,0
1029126545590415360,0
1033682038610640896,0
1027253938205192198,0
1035150714580987910,1
1029748277644648450,1
1028994748118388736,0
1033573069330178051,0
1034242908109631488,1
1056013492522754048,0
1032318720264286214,1
1027772572585218048,0
1034634137771143168,1
1034718961508728832,0
1025539334596972544,0
1034871003283894274,1
1029529230835470336,0
1032618957855965184,0
1034396677233209345,1
1032400422227660800,0
1054156419866521601,0
1034591180917551104,0
1029819065160880129,0
1045071385498931202,1
1034976007671898112,1
1051559976974635014,0
1054042059319980032,1
1028085059889164289,0
1032753327942066180,1
1032421531975077888,0
1028998933169795079,0
1029569548666601472,0
1035127694508400643,0
1027826173861085184,0
1027915422778179584,0
1033437308354273280,1
1035515995664928768,0
1034293602803953664,0
1034181734533869568,0
1044877037364752386,0
1033668859696480258,1
1034092085899603968,0
1035139193608044545,0
1040012053648265216,1
1030825288597495808,0
1033955557017698306,0
1052666444347895808,0
1032804635285905409,0
1055383577745977345,0
1034219418358767616,0
1028699331103260672,0
1034250776078630912,1
1030786931267911680,0
1046479883000590336,0
1026068934611660800,0
1029477148409700360,0
1047617218551455746,0
1026973886460518401,0
1032087784486359040,0
1033031720084402176,0
1035191079426031616,1
1028390074008907777,1
1031899791511314432,1
1028300974295793664,0
1046985097025654784,0
1056730966914404352,0
1053145422628339718,0
1034438416614785024,1
1032312337011826690,1
1025397173624745985,0
1052914475097964544,0
1026733123357356032,0
1032695434853199874,1
1035383401887481856,0
1046437384173355009,0
1032955507710078977,0
1050947691881091079,0
1034694224955023361,0
1026871456557350913,0
1035541067553288192,1
1034905891055783936,1
1028441401267240961,1
1029388587299745792,1
1030292881700007936,1
1033427272836046849,0
1026510989934710784,0
1030812886145425408,0
1031691330517315584,1
1035118847341326336,1
1044362611268083714,0
1034779205710569473,1
1054350857339318272,0
1049133664724897793,1
1050152098841722880,0
1034264167430152194,0
1032783387159875584,0
1031190854134689797,0
1031168030703800320,0
1036559440005275648,0
1056317067006230528,0
1051287969615745024,0
1028708380918067201,0
1054859853653573632,0
1028727721076056064,0
1033504971101233152,0
1032740347473027072,1
1034881957631426560,1
1031312569938657281,0
1034942532302426112,1
1031641675670671362,0
1056511193383387137,0
1034478282895491072,1
1034573402340773888,1
1031693672696426498,0
1028468975041212416,1
1052071805140291584,1
1040452952140312579,1
1034486508345090048,1
1032707115482144769,1
1029804462905405442,0
1050874491293880320,0
1027639578197479425,0
1040285706436976640,0
1031659564171751424,0
1040787539752378368,0
1053476665446154240,1
1031251246127042565,0
1031593208638263296,0
1053218788374659072,1
1034513616836472832,0
1025761648378826752,1
1029811369426792448,0
1034215935458992128,1
1028069126462271489,0
1035200672239505408,1
1034894080340312065,1
1032865719107694593,0
1035272056739381248,0
1035127267175948289,0
1051962004947312640,0
1031918307333550080,0
1047576413803409408,0
1027863607093145600,0
1029310915756404737,1
1027741787320930305,0
1028838793871118337,0
1032344403166330880,0
1028931956501823488,0
1033879916364918785,0
1028092117556584450,0
1031212992447299589,0
1050544053530619909,0
1028044781090471936,1
1034857352929792000,0
1040155916300165120,0
1052445207353024514,0
1052291341970014213,0
1035125662812659713,0
1034942332020375555,1
1029211943104638976,0
1053913902000422914,1
1035171034096394240,0
1032190774908084225,1
1028294389859266561,0
1034085462376411136,0
1029340184335314944,0
1034553119689113601,0
1028610589504008192,0
1056419242390814726,0
1027978634911510528,0
1060794665790668800,1
1046997278580514817,0
1027218207978004483,0
1035133420957982720,0
1052133664354635776,0
1028890322770702336,0
1027278190748872704,1
1029090983529639936,0
1028623971447652355,0
1031695624947859462,0
1025534102836006914,0
1054019322471944193,1
1028789694664990721,0
1034874109421871104,1
1037286502013829120,0
1031300637819133952,0
1056022993850253315,0
1028820658128650241,0
1047318434936246274,1
1031712844264296448,0
1035404383553552390,0
1029392147303284736,0
1027553739425701888,1
1034611724471742464,0
1028375438475837440,0
1033699243133939712,0
1034835162721345536,1
1054700003279757313,1
1029594484307197952,1
1033907270063742977,0
1033024944735772678,1
1034736163838296064,1
1053854698833371136,1
1030863958922674177,0
1029785896026079232,0
1028080652699291648,1
1040517787771396096,1
1034167416392216579,0
1027732152203599872,0
1031308263822909440,0
1030461023218790401,0
1063156901595303941,0
1034570777746726913,0
1035132842299346945,1
1040223308401307648,0
1030054838527320064,0
1032640802856620032,0
1032198390195675136,0
1056126665896747008,1
1029565063043211265,1
1036080383241072642,0
1028702277257834497,1
1030555845422211073,0
1035342067713667072,0
1050256807095148544,0
1035571298330730496,0
1034932175450193920,0
1062708236820848641,0
1034516849705152512,1
1031634448612302848,1
1027273345249624064,0
1034104997431177216,0
1049891372084420609,0
1028771412092375048,1
1029001657730756608,1
1029412278922297347,0
1029778972635217922,0
1028341428227854336,0
1034113560803258369,0
1029341394647707648,1
1059460377728163840,0
1027997685792440320,1
1035370513886076928,0
1033140528836046853,1
1056274215622635520,1
1034902586875363334,1
1027594562032660480,0
1030662900086497280,0
1026328336249712640,1
1025757208410116096,0
1040240395135975424,1
1028818377240977414,0
1040020210009423872,1
1033412959689682945,0
1056316264690475010,0
1034218482232045568,0
1029734569539461125,0
1039379675573886976,0
1032648946802479105,0
1032216470800027648,0
1033519654805823490,0
1031245049504391173,0
1027373930728833026,0
1025881398576537601,0
1037720687379722241,0
1031559442372984833,1
1030864726820048898,1
1035324466765684736,1
1060454477541638144,1
1026034773926457344,1
1027107131080757249,0
1036567540690870277,1
1034540516875149312,1
1034421912380821504,0
1034130586493964290,0
